isin,s_date,close,p_price,r_price,p_rate,r_rate,predict,correct,error
006405,2023-07-11,324500,324310,,-0.06,,0,,
006490,2023-07-11,1408,1415,,0.5,,0,,
006570,2023-07-11,3545,3575,,0.85,,0,,
006650,2023-07-11,132500,132401,,-0.07,,0,,
006660,2023-07-11,11210,11209,,-0.01,,0,,
006740,2023-07-11,25600,25615,,0.06,,0,,
006800,2023-07-11,6920,6934,,0.2,,0,,
006805,2023-07-11,3945,3962,,0.43,,0,,
00680K,2023-07-11,3695,3715,,0.54,,0,,
006840,2023-07-11,18890,18903,,0.07,,0,,
006880,2023-07-11,10200,10213,,0.13,,0,,
006890,2023-07-11,14240,14231,,-0.06,,0,,
006980,2023-07-11,22250,22246,,-0.02,,0,,
007070,2023-07-11,22000,22021,,0.1,,0,,
007110,2023-07-11,1315,1328,,0.99,,0,,
007120,2023-07-11,1637,1651,,0.86,,0,,
007160,2023-07-11,39550,39550,,0.0,,0,,
007210,2023-07-11,2205,2217,,0.54,,0,,
007280,2023-07-11,1999,2005,,0.3,,0,,
007310,2023-07-11,376000,375824,,-0.05,,0,,
007340,2023-07-11,99800,99753,,-0.05,,0,,
007460,2023-07-11,1157,1184,,2.33,,0,,
007540,2023-07-11,56700,56671,,-0.05,,0,,
007570,2023-07-11,16650,16656,,0.04,,0,,
007575,2023-07-11,16720,16724,,0.02,,0,,
007590,2023-07-11,6770,6786,,0.24,,0,,
007610,2023-07-11,3000,2987,,-0.43,,0,,
007660,2023-07-11,28350,28355,,0.02,,0,,
007690,2023-07-11,52400,52407,,0.01,,0,,
007700,2023-07-11,19120,19143,,0.12,,0,,
007810,2023-07-11,16220,16218,,-0.01,,0,,
007815,2023-07-11,6110,6119,,0.15,,0,,
00781K,2023-07-11,7200,7191,,-0.12,,0,,
007860,2023-07-11,9610,9623,,0.14,,0,,
007980,2023-07-11,1713,1714,,0.06,,0,,
008040,2023-07-11,1040,1061,,2.02,,0,,
008060,2023-07-11,6500,6520,,0.31,,0,,
00806K,2023-07-11,9190,9205,,0.16,,0,,
008110,2023-07-11,5340,5362,,0.41,,0,,
008250,2023-07-11,7640,7648,,0.1,,0,,
008260,2023-07-11,7380,7368,,-0.16,,0,,
008350,2023-07-11,2615,2636,,0.8,,0,,
008355,2023-07-11,23450,23469,,0.08,,0,,
008420,2023-07-11,3545,3551,,0.17,,0,,
008490,2023-07-11,26300,26296,,-0.02,,0,,
008500,2023-07-11,12900,12794,,-0.82,,0,,
008600,2023-07-11,581,593,,2.07,,0,,
008700,2023-07-11,1950,1966,,0.82,,0,,
008730,2023-07-11,31900,31920,,0.06,,0,,
008770,2023-07-11,75400,75348,,-0.07,,0,,
008775,2023-07-11,51200,51174,,-0.05,,0,,
008870,2023-07-11,86700,86695,,-0.01,,0,,
008930,2023-07-11,30850,30840,,-0.03,,0,,
008970,2023-07-11,1007,1026,,1.89,,0,,
009070,2023-07-11,4205,4227,,0.52,,0,,
009140,2023-07-11,25850,25851,,0.0,,0,,
009150,2023-07-11,145300,145260,,-0.03,,0,,
009155,2023-07-11,67500,67498,,-0.0,,0,,
009160,2023-07-11,4995,5016,,0.42,,0,,
009180,2023-07-11,2585,2590,,0.19,,0,,
009190,2023-07-11,3705,3732,,0.73,,0,,
009200,2023-07-11,2380,2399,,0.8,,0,,
009240,2023-07-11,43100,43097,,-0.01,,0,,
009270,2023-07-11,1424,1436,,0.84,,0,,
009290,2023-07-11,6350,6371,,0.33,,0,,
009310,2023-07-11,680,691,,1.62,,0,,
009320,2023-07-11,1752,1775,,1.31,,0,,
009410,2023-07-11,3905,3914,,0.23,,0,,
009415,2023-07-11,6090,6095,,0.08,,0,,
009420,2023-07-11,19470,19467,,-0.02,,0,,
009440,2023-07-11,3595,3617,,0.61,,0,,
009450,2023-07-11,53300,53299,,-0.0,,0,,
009460,2023-07-11,1285,1291,,0.47,,0,,
009470,2023-07-11,23400,23470,,0.3,,0,,
009540,2023-07-11,124000,123953,,-0.04,,0,,
009580,2023-07-11,3570,3582,,0.34,,0,,
009680,2023-07-11,8940,8954,,0.16,,0,,
009770,2023-07-11,26350,26339,,-0.04,,0,,
009810,2023-07-11,762,761,,-0.13,,0,,
009830,2023-07-11,42750,42742,,-0.02,,0,,
009835,2023-07-11,30250,30247,,-0.01,,0,,
009900,2023-07-11,22650,22656,,0.03,,0,,
009970,2023-07-11,78500,78433,,-0.09,,0,,
010040,2023-07-11,3775,3801,,0.69,,0,,
010050,2023-07-11,714,730,,2.24,,0,,
010060,2023-07-11,110500,110465,,-0.03,,0,,
010100,2023-07-11,3975,3966,,-0.23,,0,,
010120,2023-07-11,90200,90206,,0.01,,0,,
010130,2023-07-11,455000,454757,,-0.05,,0,,
010140,2023-07-11,7540,7569,,0.38,,0,,
010145,2023-07-11,36350,36232,,-0.32,,0,,
010400,2023-07-11,5840,5850,,0.17,,0,,
010420,2023-07-11,1695,1704,,0.53,,0,,
010580,2023-07-11,2720,2694,,-0.96,,0,,
010600,2023-07-11,2780,2869,,3.2,,0,,
010620,2023-07-11,89900,89847,,-0.06,,0,,
010640,2023-07-11,4940,4945,,0.1,,0,,
010660,2023-07-11,4350,4383,,0.76,,0,,
010690,2023-07-11,21450,21439,,-0.05,,0,,
010770,2023-07-11,3920,3931,,0.28,,0,,
010780,2023-07-11,31850,31845,,-0.02,,0,,
010820,2023-07-11,4355,4359,,0.09,,0,,
010950,2023-07-11,64600,64569,,-0.05,,0,,
010955,2023-07-11,47650,47647,,-0.01,,0,,
010960,2023-07-11,3640,3657,,0.47,,0,,
011000,2023-07-11,3650,3661,,0.3,,0,,
011070,2023-07-11,291500,291372,,-0.04,,0,,
011090,2023-07-11,669,692,,3.44,,0,,
011150,2023-07-11,3305,3335,,0.91,,0,,
011155,2023-07-11,22000,22007,,0.03,,0,,
011170,2023-07-11,150900,150838,,-0.04,,0,,
011200,2023-07-11,18100,18101,,0.01,,0,,
011210,2023-07-11,67500,67444,,-0.08,,0,,
011230,2023-07-11,10140,10272,,1.3,,0,,
011280,2023-07-11,2605,2618,,0.5,,0,,
011300,2023-07-11,2235,2262,,1.21,,0,,
011330,2023-07-11,1286,1285,,-0.08,,0,,
011390,2023-07-11,73800,73743,,-0.08,,0,,
011420,2023-07-11,2335,2374,,1.67,,0,,
011500,2023-07-11,20750,20769,,0.09,,0,,
011690,2023-07-11,1066,1079,,1.22,,0,,
011700,2023-07-11,5930,5996,,1.11,,0,,
011760,2023-07-11,21650,21656,,0.03,,0,,
011780,2023-07-11,123200,123128,,-0.06,,0,,
011785,2023-07-11,63900,63898,,-0.0,,0,,
011790,2023-07-11,103800,103797,,-0.0,,0,,
011810,2023-07-11,14800,14850,,0.34,,0,,
011930,2023-07-11,2655,2671,,0.6,,0,,
012030,2023-07-11,2055,2097,,2.04,,0,,
012160,2023-07-11,757,770,,1.72,,0,,
012170,2023-07-11,821,829,,0.97,,0,,
012200,2023-07-11,2185,2208,,1.05,,0,,
012205,2023-07-11,4005,4042,,0.92,,0,,
012280,2023-07-11,1013,1025,,1.18,,0,,
012320,2023-07-11,88300,88312,,0.01,,1,,
012330,2023-07-11,234000,233846,,-0.07,,0,,
012450,2023-07-11,141200,141113,,-0.06,,0,,
012510,2023-07-11,28300,28306,,0.02,,0,,
012600,2023-07-11,2490,2477,,-0.52,,0,,
012610,2023-07-11,4770,4790,,0.42,,0,,
012630,2023-07-11,6140,6160,,0.33,,0,,
012690,2023-07-11,2825,2842,,0.6,,0,,
012750,2023-07-11,52500,52484,,-0.03,,0,,
012800,2023-07-11,1431,1452,,1.47,,0,,
013000,2023-07-11,1402,1414,,0.86,,0,,
013360,2023-07-11,2140,2143,,0.14,,0,,
013520,2023-07-11,2140,2141,,0.05,,0,,
013570,2023-07-11,6270,6275,,0.08,,0,,
013580,2023-07-11,15970,15983,,0.08,,0,,
013700,2023-07-11,1680,1704,,1.43,,0,,
013870,2023-07-11,4975,4978,,0.06,,0,,
013890,2023-07-11,24850,24854,,0.02,,0,,
014130,2023-07-11,5550,5550,,0.0,,0,,
014160,2023-07-11,1317,1337,,1.52,,0,,
014280,2023-07-11,7180,7160,,-0.28,,0,,
014285,2023-07-11,10950,10873,,-0.7,,0,,
014440,2023-07-11,3740,3752,,0.32,,0,,
014530,2023-07-11,3950,3965,,0.38,,0,,
014580,2023-07-11,8490,8510,,0.24,,0,,
014680,2023-07-11,211500,211397,,-0.05,,0,,
014710,2023-07-11,4720,4738,,0.38,,0,,
014790,2023-07-11,2630,2659,,1.1,,0,,
014820,2023-07-11,36400,36406,,0.02,,0,,
014825,2023-07-11,24500,24512,,0.05,,0,,
014830,2023-07-11,63100,63066,,-0.05,,0,,
014910,2023-07-11,2075,2114,,1.88,,0,,
014915,2023-07-11,7960,7982,,0.28,,0,,
014990,2023-07-11,1125,1115,,-0.89,,0,,
015020,2023-07-11,860,863,,0.35,,0,,
015230,2023-07-11,7950,7966,,0.2,,0,,
015260,2023-07-11,1700,1705,,0.29,,0,,
015360,2023-07-11,31750,31743,,-0.02,,0,,
015540,2023-07-11,6410,6365,,-0.7,,0,,
015590,2023-07-11,1179,1188,,0.76,,0,,
015760,2023-07-11,19680,19685,,0.03,,0,,
015860,2023-07-11,4655,4673,,0.39,,0,,
015890,2023-07-11,7830,7847,,0.22,,0,,
016090,2023-07-11,2160,2181,,0.97,,0,,
016360,2023-07-11,35350,35353,,0.01,,0,,
016380,2023-07-11,8830,8852,,0.25,,0,,
016450,2023-07-11,4870,4882,,0.25,,0,,
016580,2023-07-11,13920,13918,,-0.01,,0,,
016590,2023-07-11,5310,5325,,0.28,,0,,
016610,2023-07-11,4020,4044,,0.6,,0,,
016710,2023-07-11,14240,14254,,0.1,,0,,
016740,2023-07-11,4065,4080,,0.37,,0,,
016800,2023-07-11,30150,30143,,-0.02,,0,,
016880,2023-07-11,1367,1393,,1.9,,0,,
017040,2023-07-11,2975,3023,,1.61,,0,,
017180,2023-07-11,2470,2492,,0.89,,0,,
017370,2023-07-11,4940,4973,,0.67,,0,,
017390,2023-07-11,67000,66964,,-0.05,,0,,
017550,2023-07-11,2805,2816,,0.39,,0,,
017670,2023-07-11,45250,45259,,0.02,,0,,
017800,2023-07-11,40450,40438,,-0.03,,0,,
017810,2023-07-11,10370,10375,,0.05,,0,,
017900,2023-07-11,2970,3004,,1.14,,0,,
017940,2023-07-11,49900,49899,,-0.0,,0,,
017960,2023-07-11,12180,12183,,0.02,,0,,
018250,2023-07-11,26650,26665,,0.06,,0,,
018260,2023-07-11,118700,118660,,-0.03,,0,,
018470,2023-07-11,3075,3089,,0.46,,0,,
018500,2023-07-11,3995,4027,,0.8,,0,,
018670,2023-07-11,120700,120643,,-0.05,,0,,
018880,2023-07-11,9320,9333,,0.14,,0,,
019170,2023-07-11,15640,15658,,0.12,,0,,
019175,2023-07-11,26700,26707,,0.03,,0,,
019180,2023-07-11,3655,3654,,-0.03,,0,,
019440,2023-07-11,15870,15879,,0.06,,0,,
019490,2023-07-11,2470,2455,,-0.61,,0,,
019680,2023-07-11,2550,2565,,0.59,,0,,
019685,2023-07-11,1714,1737,,1.34,,0,,
020000,2023-07-11,22000,21994,,-0.03,,0,,
020120,2023-07-11,6970,6970,,0.0,,0,,
020150,2023-07-11,52900,52900,,0.0,,0,,
020560,2023-07-11,11970,11986,,0.13,,0,,
020760,2023-07-11,1346,1356,,0.74,,0,,
021050,2023-07-11,1351,1357,,0.44,,0,,
021240,2023-07-11,43200,43185,,-0.03,,0,,
021820,2023-07-11,8610,8617,,0.08,,0,,
023000,2023-07-11,3460,3474,,0.4,,0,,
023150,2023-07-11,7070,7092,,0.31,,0,,
023350,2023-07-11,6660,6666,,0.09,,0,,
023450,2023-07-11,38200,38204,,0.01,,0,,
023530,2023-07-11,68100,68096,,-0.01,,0,,
023590,2023-07-11,17330,17346,,0.09,,0,,
023800,2023-07-11,9560,9557,,-0.03,,0,,
023810,2023-07-11,12270,12274,,0.03,,0,,
023960,2023-07-11,1735,1741,,0.35,,0,,
024070,2023-07-11,2870,2893,,0.8,,0,,
024090,2023-07-11,12360,12370,,0.08,,0,,
024110,2023-07-11,10230,10247,,0.17,,0,,
024720,2023-07-11,13750,13749,,-0.01,,0,,
024890,2023-07-11,2805,2824,,0.68,,0,,
024900,2023-07-11,9130,9154,,0.26,,0,,
025000,2023-07-11,46000,46000,,0.0,,0,,
025530,2023-07-11,4580,4606,,0.57,,0,,
025540,2023-07-11,61800,61776,,-0.04,,0,,
025560,2023-07-11,26900,26881,,-0.07,,0,,
025620,2023-07-11,6250,6239,,-0.18,,0,,
025750,2023-07-11,1036,1045,,0.87,,0,,
025820,2023-07-11,4545,4559,,0.31,,0,,
025860,2023-07-11,8070,8086,,0.2,,0,,
025890,2023-07-11,3060,3072,,0.39,,0,,
026890,2023-07-11,6480,6495,,0.23,,0,,
026940,2023-07-11,3415,3435,,0.59,,0,,
026960,2023-07-11,18710,18723,,0.07,,0,,
027410,2023-07-11,3715,3747,,0.86,,0,,
027740,2023-07-11,1359,1358,,-0.07,,0,,
027970,2023-07-11,1277,1288,,0.86,,0,,
028050,2023-07-11,30150,30150,,0.0,,0,,
028100,2023-07-11,12700,12720,,0.16,,0,,
028260,2023-07-11,101400,101363,,-0.04,,0,,
02826K,2023-07-11,89400,89386,,-0.02,,0,,
028670,2023-07-11,4770,4774,,0.08,,0,,
029460,2023-07-11,18990,18985,,-0.03,,0,,
029530,2023-07-11,33750,33743,,-0.02,,0,,
029780,2023-07-11,28950,28949,,-0.0,,0,,
030000,2023-07-11,18230,18235,,0.03,,0,,
030200,2023-07-11,29050,29060,,0.03,,0,,
030210,2023-07-11,3830,3828,,-0.05,,0,,
030610,2023-07-11,5040,5055,,0.3,,0,,
030720,2023-07-11,8330,8354,,0.29,,0,,
030790,2023-07-11,904,912,,0.88,,0,,
031430,2023-07-11,17200,17212,,0.07,,0,,
031440,2023-07-11,42600,42581,,-0.04,,0,,
031820,2023-07-11,868,874,,0.69,,0,,
032350,2023-07-11,10380,10399,,0.18,,0,,
032560,2023-07-11,8450,8460,,0.12,,0,,
032640,2023-07-11,10270,10294,,0.23,,0,,
032830,2023-07-11,71300,71285,,-0.02,,0,,
033180,2023-07-11,442,461,,4.3,,0,,
033240,2023-07-11,31500,31484,,-0.05,,0,,
033250,2023-07-11,1000,1016,,1.6,,0,,
033270,2023-07-11,22850,22849,,-0.0,,0,,
033530,2023-07-11,9070,9082,,0.13,,0,,
033780,2023-07-11,82100,82094,,-0.01,,0,,
033920,2023-07-11,5770,5805,,0.61,,0,,
034020,2023-07-11,18850,18902,,0.28,,0,,
034120,2023-07-11,29450,29456,,0.02,,0,,
034220,2023-07-11,14720,14739,,0.13,,0,,
034300,2023-07-11,16630,16608,,-0.13,,0,,
034310,2023-07-11,11450,11473,,0.2,,0,,
034590,2023-07-11,25450,25451,,0.0,,0,,
034730,2023-07-11,145100,145050,,-0.03,,0,,
03473K,2023-07-11,130800,130720,,-0.06,,0,,
034830,2023-07-11,1320,1326,,0.45,,0,,
035000,2023-07-11,6130,6138,,0.13,,0,,
035150,2023-07-11,8200,8211,,0.13,,0,,
035250,2023-07-11,16960,16975,,0.09,,0,,
035420,2023-07-11,197400,197315,,-0.04,,0,,
035510,2023-07-11,13410,13427,,0.13,,0,,
035720,2023-07-11,50700,50702,,0.0,,0,,
036420,2023-07-11,15540,15543,,0.02,,0,,
036460,2023-07-11,24950,24951,,0.0,,0,,
036530,2023-07-11,15910,15919,,0.06,,0,,
036570,2023-07-11,285500,285390,,-0.04,,0,,
036580,2023-07-11,3960,3960,,0.0,,0,,
037270,2023-07-11,6210,6228,,0.29,,0,,
037560,2023-07-11,4335,4360,,0.58,,0,,
037710,2023-07-11,32400,32399,,-0.0,,0,,
039130,2023-07-11,50400,50377,,-0.05,,0,,
039490,2023-07-11,86300,86273,,-0.03,,0,,
039570,2023-07-11,8210,8232,,0.27,,0,,
041650,2023-07-11,4010,4031,,0.52,,0,,
042660,2023-07-11,44900,44888,,-0.03,,0,,
042670,2023-07-11,12150,12171,,0.17,,0,,
042700,2023-07-11,30500,30520,,0.07,,0,,
044380,2023-07-11,696,704,,1.15,,0,,
044450,2023-07-11,8990,9010,,0.22,,0,,
044820,2023-07-11,9290,9296,,0.06,,0,,
047040,2023-07-11,4250,4279,,0.68,,0,,
047050,2023-07-11,43800,43804,,0.01,,0,,
047400,2023-07-11,4205,4248,,1.02,,0,,
047810,2023-07-11,55400,55374,,-0.05,,0,,
049770,2023-07-11,27500,27501,,0.0,,0,,
049800,2023-07-11,4475,4481,,0.13,,0,,
051600,2023-07-11,34350,34364,,0.04,,0,,
051630,2023-07-11,3325,3338,,0.39,,0,,
051900,2023-07-11,446000,445839,,-0.04,,0,,
051905,2023-07-11,178400,178347,,-0.03,,0,,
051910,2023-07-11,654000,653614,,-0.06,,0,,
051915,2023-07-11,365000,364763,,-0.06,,0,,
052690,2023-07-11,78000,78019,,0.02,,0,,
053210,2023-07-11,6400,6412,,0.19,,0,,
053690,2023-07-11,29150,29122,,-0.1,,0,,
055490,2023-07-11,50200,50194,,-0.01,,0,,
055550,2023-07-11,33150,33151,,0.0,,0,,
057050,2023-07-11,44800,44767,,-0.07,,0,,
058430,2023-07-11,54300,54272,,-0.05,,0,,
058650,2023-07-11,112600,112533,,-0.06,,0,,
058730,2023-07-11,4785,4791,,0.13,,0,,
058850,2023-07-11,3320,3354,,1.02,,0,,
058860,2023-07-11,3035,3060,,0.82,,0,,
060980,2023-07-11,36400,36401,,0.0,,0,,
063160,2023-07-11,23400,23404,,0.02,,0,,
064350,2023-07-11,37250,37262,,0.03,,0,,
064960,2023-07-11,53300,53286,,-0.03,,0,,
066570,2023-07-11,118500,118443,,-0.05,,0,,
066575,2023-07-11,52600,52596,,-0.01,,0,,
067830,2023-07-11,2690,2708,,0.67,,0,,
068270,2023-07-11,146600,146462,,-0.09,,0,,
068290,2023-07-11,20250,20256,,0.03,,0,,
068400,2023-07-11,9990,10009,,0.19,,0,,
069260,2023-07-11,22350,22359,,0.04,,0,,
069460,2023-07-11,1340,1341,,0.07,,1,,
069620,2023-07-11,92800,92777,,-0.02,,0,,
069640,2023-07-11,2550,2550,,0.0,,0,,
069730,2023-07-11,4765,4783,,0.38,,0,,
069960,2023-07-11,52500,52481,,-0.04,,0,,
070960,2023-07-11,3060,3074,,0.46,,0,,
071050,2023-07-11,49750,49740,,-0.02,,0,,
071055,2023-07-11,39450,39439,,-0.03,,0,,
071090,2023-07-11,4240,4244,,0.09,,0,,
071320,2023-07-11,26750,26740,,-0.04,,0,,
071840,2023-07-11,9230,9243,,0.14,,0,,
071950,2023-07-11,740,747,,0.95,,0,,
071970,2023-07-11,8850,8857,,0.08,,0,,
072130,2023-07-11,3785,3810,,0.66,,0,,
072710,2023-07-11,66000,65990,,-0.02,,0,,
073240,2023-07-11,4620,4641,,0.45,,0,,
074610,2023-07-11,9550,9557,,0.07,,0,,
075180,2023-07-11,4825,4839,,0.29,,0,,
075580,2023-07-11,6700,6729,,0.43,,0,,
077500,2023-07-11,15230,15204,,-0.17,,0,,
077970,2023-07-11,15120,15107,,-0.09,,0,,
078000,2023-07-11,8940,8944,,0.04,,0,,
078520,2023-07-11,6970,6968,,-0.03,,0,,
078930,2023-07-11,36300,36309,,0.02,,0,,
078935,2023-07-11,33400,33410,,0.03,,0,,
079160,2023-07-11,9390,9429,,0.42,,0,,
079430,2023-07-11,8230,8236,,0.07,,0,,
079550,2023-07-11,89500,89452,,-0.05,,0,,
079980,2023-07-11,4370,4381,,0.25,,0,,
081000,2023-07-11,18940,18948,,0.04,,0,,
081660,2023-07-11,37950,37948,,-0.01,,0,,
082640,2023-07-11,3635,3650,,0.41,,0,,
082740,2023-07-11,11720,11745,,0.21,,0,,
083420,2023-07-11,8900,8924,,0.27,,0,,
084010,2023-07-11,13240,13250,,0.08,,0,,
084670,2023-07-11,15230,15243,,0.09,,0,,
084680,2023-07-11,1452,1462,,0.69,,0,,
084690,2023-07-11,7240,7250,,0.14,,0,,
084695,2023-07-11,8930,8936,,0.07,,0,,
084870,2023-07-11,1861,1894,,1.77,,0,,
085310,2023-07-11,1078,1085,,0.65,,0,,
085620,2023-07-11,3550,3563,,0.37,,0,,
086280,2023-07-11,196800,196742,,-0.03,,0,,
086790,2023-07-11,38450,38445,,-0.01,,0,,
088260,2023-07-11,5020,5027,,0.14,,0,,
088350,2023-07-11,2510,2524,,0.56,,0,,
088790,2023-07-11,2600,2618,,0.69,,0,,
088980,2023-07-11,12580,12592,,0.1,,0,,
089470,2023-07-11,4495,4512,,0.38,,0,,
089590,2023-07-11,14850,14850,,0.0,,0,,
089860,2023-07-11,26300,26303,,0.01,,0,,
090080,2023-07-11,1672,1694,,1.32,,0,,
090350,2023-07-11,8150,8163,,0.16,,0,,
090355,2023-07-11,12820,12825,,0.04,,0,,
090370,2023-07-11,2855,2870,,0.53,,0,,
090430,2023-07-11,98800,98791,,-0.01,,0,,
090435,2023-07-11,31500,31505,,0.02,,0,,
090460,2023-07-11,27350,27347,,-0.01,,0,,
091090,2023-07-11,254,266,,4.72,,0,,
091810,2023-07-11,3140,3154,,0.45,,0,,
092200,2023-07-11,5830,5842,,0.21,,0,,
092220,2023-07-11,2050,2075,,1.22,,0,,
092230,2023-07-11,50300,50296,,-0.01,,0,,
092440,2023-07-11,3400,3418,,0.53,,0,,
092780,2023-07-11,5790,5811,,0.36,,0,,
093050,2023-07-11,15600,15614,,0.09,,0,,
093230,2023-07-11,1392,1390,,-0.14,,0,,
093240,2023-07-11,1437,1441,,0.28,,0,,
093370,2023-07-11,12700,12709,,0.07,,0,,
094280,2023-07-11,12550,12550,,0.0,,0,,
094800,2023-07-11,4090,4105,,0.37,,0,,
095570,2023-07-11,4310,4332,,0.51,,0,,
095720,2023-07-11,2525,2567,,1.66,,0,,
096760,2023-07-11,3375,3402,,0.8,,0,,
096770,2023-07-11,164500,164480,,-0.01,,0,,
096775,2023-07-11,108000,107942,,-0.05,,0,,
097230,2023-07-11,4455,4476,,0.47,,0,,
097520,2023-07-11,29500,29502,,0.01,,0,,
097950,2023-07-11,271000,270935,,-0.02,,0,,
097955,2023-07-11,130400,130343,,-0.04,,0,,
100090,2023-07-11,20700,20696,,-0.02,,0,,
100220,2023-07-11,5120,5131,,0.21,,0,,
100250,2023-07-11,3215,3218,,0.09,,0,,
100840,2023-07-11,23200,23226,,0.11,,0,,
101140,2023-07-11,467,474,,1.5,,0,,
101530,2023-07-11,5970,5976,,0.1,,0,,
102260,2023-07-11,4490,4509,,0.42,,0,,
102280,2023-07-11,269,280,,4.09,,0,,
102460,2023-07-11,15610,15614,,0.03,,0,,
103140,2023-07-11,40850,40844,,-0.01,,0,,
103590,2023-07-11,11510,11545,,0.3,,0,,
104700,2023-07-11,6290,6295,,0.08,,0,,
105560,2023-07-11,47250,47255,,0.01,,0,,
105630,2023-07-11,19030,19023,,-0.04,,0,,
105840,2023-07-11,11050,11138,,0.8,,0,,
107590,2023-07-11,98500,98430,,-0.07,,0,,
108320,2023-07-11,120600,120581,,-0.02,,0,,
108670,2023-07-11,47600,47552,,-0.1,,0,,
108675,2023-07-11,19890,19890,,0.0,,0,,
109070,2023-07-11,4100,4072,,-0.68,,0,,
111110,2023-07-11,8830,8832,,0.02,,0,,
111770,2023-07-11,62400,62359,,-0.07,,0,,
112610,2023-07-11,86900,86898,,-0.0,,0,,
114090,2023-07-11,14520,14540,,0.14,,0,,
115390,2023-07-11,6050,6072,,0.36,,0,,
117580,2023-07-11,7780,7797,,0.22,,0,,
118000,2023-07-11,526,553,,5.13,,0,,
119650,2023-07-11,2260,2292,,1.42,,0,,
120030,2023-07-11,106800,106749,,-0.05,,0,,
120110,2023-07-11,51500,51485,,-0.03,,0,,
120115,2023-07-11,26150,26151,,0.0,,0,,
122900,2023-07-11,9720,9734,,0.14,,0,,
123690,2023-07-11,6160,6166,,0.1,,0,,
123700,2023-07-11,4690,4703,,0.28,,0,,
123890,2023-07-11,3045,3050,,0.16,,0,,
126560,2023-07-11,2940,2961,,0.71,,0,,
126720,2023-07-11,22700,22718,,0.08,,0,,
128820,2023-07-11,4135,4145,,0.24,,0,,
128940,2023-07-11,273500,273193,,-0.11,,0,,
129260,2023-07-11,2590,2599,,0.35,,0,,
130660,2023-07-11,9120,9250,,1.43,,0,,
133820,2023-07-11,2490,2495,,0.2,,0,,
134380,2023-07-11,63900,63892,,-0.01,,0,,
134790,2023-07-11,37100,37075,,-0.07,,0,,
136490,2023-07-11,8390,8400,,0.12,,0,,
137310,2023-07-11,11610,11618,,0.07,,0,,
138040,2023-07-11,44000,44009,,0.02,,0,,
138490,2023-07-11,9180,9186,,0.07,,0,,
138930,2023-07-11,6650,6672,,0.33,,0,,
139130,2023-07-11,7280,7306,,0.36,,0,,
139480,2023-07-11,77400,77352,,-0.06,,0,,
139990,2023-07-11,9200,9209,,0.1,,0,,
140910,2023-07-11,3730,3738,,0.21,,0,,
143210,2023-07-11,3270,3270,,0.0,,0,,
145210,2023-07-11,6180,6188,,0.13,,0,,
145270,2023-07-11,1012,1023,,1.09,,0,,
145720,2023-07-11,145300,145072,,-0.16,,0,,
145990,2023-07-11,41650,41642,,-0.02,,0,,
145995,2023-07-11,25400,25395,,-0.02,,0,,
152550,2023-07-11,664,659,,-0.75,,0,,
155660,2023-07-11,4935,4955,,0.41,,0,,
155900,2023-07-11,2885,2900,,0.52,,0,,
161000,2023-07-11,22400,22364,,-0.16,,0,,
161390,2023-07-11,36900,36891,,-0.02,,0,,
161890,2023-07-11,45850,45833,,-0.04,,0,,
163560,2023-07-11,7050,7059,,0.13,,0,,
168490,2023-07-11,2185,2191,,0.27,,0,,
170900,2023-07-11,54000,53959,,-0.08,,0,,
175330,2023-07-11,8260,8278,,0.22,,0,,
178920,2023-07-11,33850,33859,,0.03,,0,,
180640,2023-07-11,45700,45685,,-0.03,,0,,
18064K,2023-07-11,25950,25922,,-0.11,,0,,
181710,2023-07-11,24300,24327,,0.11,,0,,
183190,2023-07-11,9220,9221,,0.01,,0,,
185750,2023-07-11,76200,76166,,-0.04,,0,,
192080,2023-07-11,41600,41607,,0.02,,0,,
192400,2023-07-11,15660,15658,,-0.01,,0,,
192650,2023-07-11,9690,9691,,0.01,,0,,
192820,2023-07-11,89500,89450,,-0.06,,0,,
194370,2023-07-11,14170,14187,,0.12,,0,,
195870,2023-07-11,61800,61773,,-0.04,,0,,
200880,2023-07-11,23500,23486,,-0.06,,0,,
204210,2023-07-11,3805,3824,,0.5,,0,,
204320,2023-07-11,53500,53480,,-0.04,,0,,
207940,2023-07-11,723000,722756,,-0.03,,0,,
210540,2023-07-11,16870,16864,,-0.04,,0,,
210980,2023-07-11,20600,20581,,-0.09,,0,,
213500,2023-07-11,10790,10787,,-0.03,,0,,
214320,2023-07-11,39500,39492,,-0.02,,0,,
214330,2023-07-11,935,997,,6.63,,0,,
214390,2023-07-11,6630,6645,,0.23,,0,,
214420,2023-07-11,5250,5226,,-0.46,,0,,
226320,2023-07-11,14400,14404,,0.03,,0,,
227840,2023-07-11,11850,11851,,0.01,,0,,
229640,2023-07-11,6880,6904,,0.35,,0,,
234080,2023-07-11,13200,13220,,0.15,,0,,
241560,2023-07-11,62400,62389,,-0.02,,0,,
241590,2023-07-11,8790,8809,,0.22,,0,,
244920,2023-07-11,4520,4524,,0.09,,0,,
248070,2023-07-11,27800,27802,,0.01,,0,,
248170,2023-07-11,29450,29451,,0.0,,0,,
249420,2023-07-11,14660,14667,,0.05,,0,,
251270,2023-07-11,45850,45864,,0.03,,0,,
259960,2023-07-11,182500,182411,,-0.05,,0,,
264900,2023-07-11,8930,8940,,0.11,,0,,
26490K,2023-07-11,10640,10636,,-0.04,,0,,
